:START_ID,:END_ID,:TYPE
EXP_0089,MOF_004,USES_MOF
EXP_0090,MOF_004,USES_MOF
EXP_0091,MOF_004,USES_MOF
EXP_0092,MOF_004,USES_MOF
EXP_0093,MOF_004,USES_MOF
EXP_0094,MOF_004,USES_MOF
EXP_0095,MOF_004,USES_MOF
EXP_0096,MOF_004,USES_MOF
EXP_0097,MOF_004,USES_MOF
EXP_0098,MOF_004,USES_MOF
EXP_0099,MOF_007,USES_MOF
EXP_0100,MOF_007,USES_MOF
EXP_0101,MOF_007,USES_MOF
EXP_0102,MOF_007,USES_MOF
EXP_0103,MOF_007,USES_MOF
EXP_0104,MOF_007,USES_MOF
EXP_0105,MOF_007,USES_MOF
EXP_0106,MOF_007,USES_MOF
EXP_0107,MOF_007,USES_MOF
EXP_0108,MOF_007,USES_MOF
EXP_0109,MOF_007,USES_MOF
EXP_0110,MOF_007,USES_MOF
EXP_0111,MOF_038,USES_MOF
EXP_0112,MOF_039,USES_MOF
EXP_0113,MOF_040,USES_MOF
EXP_0114,MOF_040,USES_MOF
EXP_0115,MOF_041,USES_MOF
EXP_0116,MOF_042,USES_MOF
EXP_0117,MOF_042,USES_MOF
EXP_0118,MOF_043,USES_MOF
EXP_0119,MOF_043,USES_MOF
EXP_0120,MOF_044,USES_MOF
EXP_0121,MOF_044,USES_MOF
EXP_0122,MOF_045,USES_MOF
EXP_0123,MOF_011,USES_MOF
EXP_0124,MOF_011,USES_MOF
EXP_0125,MOF_011,USES_MOF
EXP_0126,MOF_011,USES_MOF
EXP_0127,MOF_011,USES_MOF
EXP_0128,MOF_011,USES_MOF
EXP_0129,MOF_014,USES_MOF
EXP_0130,MOF_014,USES_MOF
EXP_0131,MOF_014,USES_MOF
EXP_0132,MOF_046,USES_MOF
EXP_0133,MOF_004,USES_MOF
EXP_0134,MOF_011,USES_MOF
EXP_0135,MOF_011,USES_MOF
EXP_0136,MOF_011,USES_MOF
EXP_0137,MOF_011,USES_MOF
EXP_0138,MOF_011,USES_MOF
EXP_0139,MOF_011,USES_MOF
EXP_0140,MOF_011,USES_MOF
EXP_0141,MOF_011,USES_MOF
EXP_0142,MOF_011,USES_MOF
EXP_0143,MOF_011,USES_MOF
EXP_0144,MOF_011,USES_MOF
EXP_0145,MOF_011,USES_MOF
EXP_0146,MOF_011,USES_MOF
EXP_0147,MOF_047,USES_MOF
EXP_0148,MOF_048,USES_MOF
EXP_0149,MOF_049,USES_MOF
EXP_0150,MOF_050,USES_MOF
EXP_0151,MOF_051,USES_MOF
EXP_0152,MOF_051,USES_MOF
EXP_0153,MOF_051,USES_MOF
EXP_0154,MOF_051,USES_MOF
EXP_0155,MOF_051,USES_MOF
EXP_0156,MOF_051,USES_MOF
EXP_0157,MOF_052,USES_MOF
EXP_0158,MOF_052,USES_MOF
EXP_0159,MOF_038,USES_MOF
EXP_0160,MOF_022,USES_MOF
EXP_0161,MOF_022,USES_MOF
EXP_0162,MOF_022,USES_MOF
EXP_0163,MOF_022,USES_MOF
EXP_0164,MOF_022,USES_MOF
EXP_0165,MOF_022,USES_MOF
EXP_0166,MOF_022,USES_MOF
EXP_0167,MOF_022,USES_MOF
EXP_0168,MOF_022,USES_MOF
EXP_0169,MOF_022,USES_MOF
EXP_0170,MOF_022,USES_MOF
EXP_0171,MOF_022,USES_MOF
EXP_0172,MOF_053,USES_MOF
EXP_0173,MOF_054,USES_MOF
EXP_0174,MOF_022,USES_MOF
EXP_0175,MOF_022,USES_MOF
EXP_0176,MOF_022,USES_MOF
EXP_0177,MOF_022,USES_MOF
EXP_0178,MOF_022,USES_MOF
EXP_0179,MOF_022,USES_MOF
EXP_0180,MOF_022,USES_MOF
EXP_0181,MOF_022,USES_MOF
EXP_0182,MOF_004,USES_MOF
EXP_0183,MOF_004,USES_MOF
EXP_0184,MOF_004,USES_MOF
EXP_0185,MOF_004,USES_MOF
EXP_0186,MOF_004,USES_MOF
EXP_0187,MOF_004,USES_MOF
EXP_0188,MOF_004,USES_MOF
EXP_0189,MOF_004,USES_MOF
EXP_0190,MOF_011,USES_MOF
EXP_0191,MOF_011,USES_MOF
EXP_0192,MOF_011,USES_MOF
EXP_0193,MOF_011,USES_MOF
EXP_0194,MOF_011,USES_MOF
EXP_0195,MOF_011,USES_MOF
EXP_0196,MOF_011,USES_MOF
EXP_0197,MOF_011,USES_MOF
EXP_0198,MOF_015,USES_MOF
EXP_0199,MOF_055,USES_MOF
EXP_0200,MOF_056,USES_MOF
EXP_0201,MOF_057,USES_MOF
EXP_0202,MOF_058,USES_MOF
EXP_0203,MOF_059,USES_MOF
EXP_0204,MOF_060,USES_MOF
EXP_0205,MOF_061,USES_MOF
EXP_0206,MOF_062,USES_MOF
EXP_0207,MOF_038,USES_MOF
EXP_0208,MOF_063,USES_MOF
EXP_0209,MOF_064,USES_MOF
EXP_0210,MOF_065,USES_MOF
EXP_0211,MOF_066,USES_MOF
EXP_0212,MOF_022,USES_MOF
EXP_0213,MOF_067,USES_MOF
EXP_0214,MOF_068,USES_MOF
EXP_0215,MOF_069,USES_MOF
EXP_0216,MOF_070,USES_MOF
EXP_0217,MOF_071,USES_MOF
EXP_0218,MOF_069,USES_MOF
EXP_0219,MOF_010,USES_MOF
EXP_0220,MOF_011,USES_MOF
EXP_0221,MOF_072,USES_MOF
EXP_0222,MOF_026,USES_MOF
EXP_0223,MOF_073,USES_MOF
EXP_0224,MOF_007,USES_MOF
EXP_0225,MOF_074,USES_MOF
EXP_0226,MOF_074,USES_MOF
EXP_0227,MOF_007,USES_MOF
EXP_0228,MOF_007,USES_MOF
EXP_0229,MOF_075,USES_MOF
EXP_0230,MOF_075,USES_MOF
EXP_0231,MOF_075,USES_MOF
EXP_0232,MOF_075,USES_MOF
EXP_0233,MOF_075,USES_MOF
EXP_0234,MOF_075,USES_MOF
EXP_0235,MOF_075,USES_MOF
EXP_0236,MOF_076,USES_MOF
EXP_0237,MOF_017,USES_MOF
EXP_0238,MOF_077,USES_MOF
EXP_0239,MOF_078,USES_MOF
EXP_0240,MOF_078,USES_MOF
EXP_0241,MOF_078,USES_MOF
EXP_0242,MOF_079,USES_MOF
EXP_0243,MOF_079,USES_MOF
EXP_0244,MOF_079,USES_MOF
